url,data,like
https://yellotalk.co/yell/67613319,ชีวิตมหาลัยจะสนุกช่วง,8 3
https://yellotalk.co/yell/67613320,โพสไรก็ไม่ขึ้นฟีด ขวย โมโห,3 0
https://yellotalk.co/yell/67613321,ป่วยอ่ะนอนไม่ได้จะอาเจียนตลอด,5 0
https://yellotalk.co/yell/67613322,นี่สูง 155 แต่ไม่มั่นใจในตัวเองมากกกกกก มากจริงๆกลัวไม่สวยในสายตาผญ.ด้วยกัน ได้ยินบ่อยว่าพอไม่สูงแล้วมันไม่สง่า แต่งตัวออกมาไม่เต็มเท่า เพื่อนรุ้ว่าไม่มั่นใจ เวลาลงรุปก้ยืดขาให้ 555555,2 0
https://yellotalk.co/yell/67613323,เค้าไม่รอเธอเเล้วนะ,2 0
https://yellotalk.co/yell/67613324,สรุปพีแดีดดีให้ทั,0 0
https://yellotalk.co/yell/67613325,คิดถึงโดนัท,0 0
https://yellotalk.co/yell/67613326,ร้านยาตอนนี้ยังเปิดอยู่มั้ยคะ,0 0
https://yellotalk.co/yell/67613328,อยากมีเเมวมาดามใจ,1 0
https://yellotalk.co/yell/67613329,กูเวลาที่เผลอทำตัวเสล่อๆใส่คนที่ลองคุย: ไม่เป็นไร ถือว่า vibe check 55555555,2 0
https://yellotalk.co/yell/67613331,จะ21แล้ว ยังไม่มีแฟนเลยนอยว่ะ,2 0
https://yellotalk.co/yell/67613332,นับถอยหลังอีก 9 วัน วันเกิดค่ะ 🥺,3 0
https://yellotalk.co/yell/67613334,คอลกันครับ,2 0
https://yellotalk.co/yell/67613335,หาเพื่อนพิมพ์คุยครับ,6 0
https://yellotalk.co/yell/67613336,คอบจีปกติกันค่าา,3 0
https://yellotalk.co/yell/67613337,ร้านต้นแบบ เหล้า เบียร์ ท่อม น้ำดื่ม ยา ไพ่ ของชำทุกชนิด จำหน่ายปลีก-ส่ง พร้อมส่ง,1 0
https://yellotalk.co/yell/67613338,หัวไก่แบบผมจะไปนอนหอไหนได้บ้าง,0 0
https://yellotalk.co/yell/67613342,ตอนเดินผ่านระเบียงคนอื่น ก็แค่เดินผ่านไปไม่ได้หรอ ทำไมต้องอยากรู้เรื่องคนอื่นขนาดนั้นอะ,1 0
https://yellotalk.co/yell/67613344,สาวสองมีไหมครับ,0 0
https://yellotalk.co/yell/67613345,หัวไก่แบบผมไปนอนหอไหนได้บ้าง,0 0
https://yellotalk.co/yell/67613346,ปล่อย Labotte.bkk The Josiè white size 40 kaใส่ถ่ายรูปรอบเดียวไม่เกิน 3 ชม ปล่อยต่อ 650 ส่งฟรี❗️ต่อรองราคาได้( from 990 ) ka อปก ครบ ไม่มีตำหนิ✅✅✅ id : praew.0612,0 0
https://yellotalk.co/yell/67613347,จะปีใหม่ละจะมีเเฟนตอนไหน พี่เกย์ครับมารับหมาเด็กไปดูเเลหน่อย🥹,3 0
https://yellotalk.co/yell/67613348,ส่งเพลย์ลิสต์เพลงให้ใครฟังไม่ได้จริง เวลามีคนถามว่าชอบเพลงไหน คือตอบไม่ได้ 1 ชม. ฟัง 108 แนวเพลง มาทุกสัญชาติทุกสไตล์ ฟังไม่ซ้ำจำชื่อเพลงไม่ได้5555555,0 0
https://yellotalk.co/yell/67613349,หาคนคอลนอนค่ะ,2 0
https://yellotalk.co/yell/67613350,เด็กเนิร์ดคนนี้อยากตอกคุณ🔥🔥,0 0
https://yellotalk.co/yell/67613351,ที่ไหนมีผ้าดิบขายบ้างอะ,1 0
https://yellotalk.co/yell/67613353,หา fwb,1 0
https://yellotalk.co/yell/67613354,ทำไมคนตัวเล็ก ใส่แว่น  เค้าไม่ชอบผมบ้างครับ 555 จีบไม่เคยติดเลย สาว แบบนั้นเค้าชอบแบบไหน   ขาวตี๋ใช่ไหมครับ  เราหนุ่มแว่นตัวดำ  เชงเลย,0 0
https://yellotalk.co/yell/67613355,คอลอ้อนครับ,0 0
https://yellotalk.co/yell/67613356,คอลไอจี หมี ญ คุยปกติ,6 0
https://yellotalk.co/yell/67613357,คอลจีกันค่าา,2 0
https://yellotalk.co/yell/67613358,นน สส อายุ เท่าไหร่กันอะ,28 0
https://yellotalk.co/yell/67613359,หาคนคุย ไม่อยากอ่านหนังสือแล้ว,9 0
https://yellotalk.co/yell/67613360,ถามจริงหาแฟนจากในนี้ได้จริงหรอ,8 0
https://yellotalk.co/yell/67613361,อยากคุยกะหนุ่มมหาลัยยย,0 0
https://yellotalk.co/yell/67613362,หาเพื่อนคอลค่ะ แปะจีไว้นะ,0 0
https://yellotalk.co/yell/67613363,อยู่เป็นเพื่อนอนส.หน่อยค่าา,3 0
https://yellotalk.co/yell/67613365,พ่อป่วยแล้วขี้น้อยใจมาก เอาแต่ใจจนเราจะไม่ไหวแล้วค่ะ,0 0
https://yellotalk.co/yell/67613366,ใต้เม้น,10 0
https://yellotalk.co/yell/67613367,ครั้งแรกเจ็บมั้ย,0 0
https://yellotalk.co/yell/67613368,คอลไอจีกันค่ะคุยปกตินะ,5 0
https://yellotalk.co/yell/67613369,หอกต๋า,3 -1
https://yellotalk.co/yell/67613370,ญญ คอลกันค่าา,0 0
https://yellotalk.co/yell/67613371,หิวอีกแล้ว,1 0
https://yellotalk.co/yell/67613373,อยากมีคนให้อ้อนครับคุยกับใครกลายเป็นดูแลเค้าไปหมด,102 0
https://yellotalk.co/yell/67613375,อยากมีคนอายุ30เป็นแฟน😍,0 0
https://yellotalk.co/yell/67613376,สูง165 หนัก53 คิดว่าจู๋ไซส์ไร,7 0
https://yellotalk.co/yell/67613377,หาคนมานอนเป็นเพื่อนครับ 1 คืน เหงามาก,0 0
https://yellotalk.co/yell/67613378,เสียงร้องไห้ดังกว่าเสียงฝนอีก 😭,1 0
https://yellotalk.co/yell/67613380,กู=กล้าแต่งตัวเซ็กซี่ แต่งตัวสวยโป๊ๆออกจากบ้านแต่ไม่กล้าถ่ายลงโซเชียล💀💀💀,5 0
https://yellotalk.co/yell/67613381,ขอวิธีหว่านล้อมผู้หญิงให้มีอะไรกับเราหน่อยครับ,18 0
https://yellotalk.co/yell/67613382,ตลกหน้านิ่ง,2 0
https://yellotalk.co/yell/67613384,หาคนคอลปกติค่ะะะ ชทิ้งหลุมมาแยะ,0 0
https://yellotalk.co/yell/67613385,มีใครใช้whatsapp มั้ยคะว่าจะสอบถามอะไรนิดหน่อย,11 0
https://yellotalk.co/yell/67613386,จีบสาวใส่แว่นตัวเล็กๆม่เคยติดเลยครับ  ต้องทำยังไงดี,0 0
https://yellotalk.co/yell/67613387,"หมูปิ้งโบราณปลาร้าแซ่บนัว🤤
ซี่โครงย่างเปื่อยๆ เนื้อย่างลุยไฟ หมูแดดทอดโรยเจียว 
ข้าวผัดเนื้อ,แหนม,ไข่ แหนมย่าง ไส้อั่วย่าง เนื้อผัดกระเทียม, น้ำมันหอย📣",1 0
https://yellotalk.co/yell/67613388,พิมคุยเล่นกันครับ,7 0
https://yellotalk.co/yell/67613389,ปล่อยกู้งับบ กู้ง่ายมาก,4 0
https://yellotalk.co/yell/67613390,กยศ จะเข้าปะ,8 0
https://yellotalk.co/yell/67613391,รอเธอนะ แต่เลิกแซ่บไม่ๆด้เลยจริงนอนไปทั่วจะบ้า,16 0
https://yellotalk.co/yell/67613393,มีใครชอบแนวBDSMบ้างไหมครับ พอดีผมเป็นคนชอบโดนกระทำ5555,0 0
https://yellotalk.co/yell/67613395,เสียใจๆๆๆๆ,0 0
https://yellotalk.co/yell/67613397,ปล่อย Labotte.bkk The Josiè white size 40 kaใส่ถ่ายรูปรอบเดียวไม่เกิน 3 ชม ปล่อยต่อ 650 ส่งฟรี❗️ต่อรองราคาได้( from 990 ) ka อปก ครบ ไม่มีตำหนิ✅✅✅ id : praew.0612,0 0
https://yellotalk.co/yell/67613398,เค้าคืนอิสระให้เธอเเล้วนะ,0 0
https://yellotalk.co/yell/67613399,ผัวแม่งเบียวแล้วเบียวอีกอยากเป็นเอเลี่ยนxให้ได้เลอ แล้วบอกกูปญอ. ตัวเองไม่เลยมั้งคะ,0 0
https://yellotalk.co/yell/67613400,พร้อมส่ง 📣📣 ข้าวหมูสามชั้นย่าง มาม่าผัดซอสหมูสามชั้นย่าง เพิ่มข้าวฟรี‼️ ส่งฟรี‼️ น้ำจิ้มซีฟู้ดแซ่บๆค้าบ,1 0
https://yellotalk.co/yell/67613402,อยากกอดหนุ่มหุ่นหมี มีพุง,5 0
https://yellotalk.co/yell/67613405,"เช่าชุดมอเกษตร ชุดแบรนด์ดัง ชุดออกงาน เช่าชุดไปเที่ยว แบรนด์IG ฟรีมัดจำ💖
~บริการเช่าชุดเปิดร้านทุกวัน สาว xs-m
~เช่าชุด 1 day 
เเค่รอใส่ชุดสวยๆ ไม่ต้องซักคืน สบายมากกก 👗🧚🏻‍♀️",1 0
https://yellotalk.co/yell/67613407,ขอเพลงโปรดของทุกคนหน่อยยยย,7 0
https://yellotalk.co/yell/67613408,เมื่อไหร่กันนะ,0 0
https://yellotalk.co/yell/67613409,เหงาชิบหาย,16 0
https://yellotalk.co/yell/67613410,คอลนอนกันค่า 🥹,1 0
https://yellotalk.co/yell/67613411,อยากตีป้อม แต่กูก็ขี้เกียจ กูควรจัดการกับตัวเองยังไงต่อดี 555555,6 0
https://yellotalk.co/yell/67613412,หานัด นครปฐม มอศิลคับบ,0 0
https://yellotalk.co/yell/67613413,ทำไมกูเป็นได้แค่ศาลาพักในใจคนในเยลไิอสัส ช่ววยด้วววย,3 0
https://yellotalk.co/yell/67613414,เราชอบอยู่กับเด็กมากกว่าคนแก่อ่ะ ถึงเด็กจะดื้อ แต่ก็ยังสอนได้ แต่ผู้ใหญ่ (ที่เราเจอส่วนใหญ่) นี่ดิ แค่พูดด้วยเหตุผลยังไม่รับฟังกันเลย โคตรเหนื่อย,2 0
https://yellotalk.co/yell/67613415,ขอให้มีแฟนในตอนที่อายุ 21 ปีค่า 👻,3 0
https://yellotalk.co/yell/67613416,มีใครชอบแต่งแนว femboy บ้างไหม,0 0
https://yellotalk.co/yell/67613417,คนที่เราชอบเพิ่งเรียนจบ ส่วนเราทำงานจนมีธุระกิจของตัวเองละ ห่วงอนาคตเขา แต่จะไปถามว่า วางแผนยังไงไว้ ก็ไม่ได้ปะวะ,5 0
https://yellotalk.co/yell/67613419,มีใครปล่อยกู้ไหมครับ,0 0
https://yellotalk.co/yell/67613420,ชช ภายนอก,0 0
https://yellotalk.co/yell/67613421,คนเราพอรู้ นน สส ก็มักจะจินตนาการหน้าตาไปต่างๆนาๆ,2 0
https://yellotalk.co/yell/67613422,ชั้นอายุ19 แต่พี่ประกันบอกนึกว่าชั้นอายุ20กว่าแล้ว🥲,0 0
https://yellotalk.co/yell/67613423,ตั้งแต่กินยาซึมเศร้ามาไม่มีครส.หิวข้าวเลย จนวันที่ใจปลดล็อกบางอย่างออกไป ความรู้สึกหิวข้าวเริ่มกลับมา และเรื่องดีๆก็เกิดขึ้นหลายๆเรื่อง ไม่รู้เกี่ยวกันไหม,2 0
https://yellotalk.co/yell/67613424,ใครยังเก็บของที่แฟนเก่าให้ไว้บ้างครับ เพราะอะไรกันครับ?,10 0
https://yellotalk.co/yell/67613425,ปล่อย Labotte.bkk The Josiè white size 40 kaใส่ถ่ายรูปรอบเดียวไม่เกิน 3 ชม ปล่อยต่อ 650 ส่งฟรี❗️ต่อรองราคาได้( from 990 ) ka อปก ครบ ไม่มีตำหนิ✅✅✅ id : praew.0612,0 0
https://yellotalk.co/yell/67613426,ใครหิวมาทางนี้จ้าาา,1 2
https://yellotalk.co/yell/67613427,เง่นอะ ไม่ไหว,2 0
https://yellotalk.co/yell/67613428,เล่นใหญ่ทักครับ,1 0
https://yellotalk.co/yell/67613429,อยากตัวเล็กบางว่ะ แบบลดแค่ไหนก็ยังดูตัวใหญ่เพราะกระดูก ก้อยากเป้นสาวโต่วอินบ้างTR,4 0
https://yellotalk.co/yell/67613430,Ems ปิดงานโดยที่ของยังไม่ส่งให้เรา แล้วก็ไม่แจ้งอะไรเราเลย,3 0
https://yellotalk.co/yell/67613431,อยากมีแฟนครับ ไว้สอด,0 0
https://yellotalk.co/yell/67613432,ทักเขาไปดีมั้ย,4 0
https://yellotalk.co/yell/67613435,อ้อนกันมั้ยครับ,0 0
https://yellotalk.co/yell/67613436,อยากคุยกับหมาเด๋กกกก😝,4 0
https://yellotalk.co/yell/67613438,หาญ แถวมอศิล นครปฐมคั้บ,0 0
https://yellotalk.co/yell/67613439,wake me up when october ends,1 0
https://yellotalk.co/yell/67613440,ถามผู้รู้หน่อยงับ รถผ่านเกียร์Rไปเกียร์Pไม่ได้ทำไงครับ ใส่ได้แต่ D กับ N จะขึ้นไปPไม่ได้อ่ะครับ ติดอยู่ตรงเกียร์R,10 0
https://yellotalk.co/yell/67613441,ลงรูปสวยเป๊ะตลอด หรือลงรูปแบบชิลๆชุดธรรมดาสลับบ้างดี,0 0
https://yellotalk.co/yell/67613443,ลงรุปในไอจีวันธรรมดา คนจะไลค์เยอะป่ะ,4 0
https://yellotalk.co/yell/67613444,นอนไม่หลับหัวก็ปวด,0 0
https://yellotalk.co/yell/67613445,คอลจีกันค่าาปกติ,2 1
https://yellotalk.co/yell/67613446,หาตอกคั้บ,2 0
https://yellotalk.co/yell/67613447,คอลกันไหมคะะ เง๋าเจงงงง,5 0
https://yellotalk.co/yell/67613448,หอกูมีคนสั่งโค้กมาแก้วนึง มาวางตรงเคาน์เตอร์สำหรับวางอาหาร แล้วมันก็ตั้งอย่างงั้นอะ 3-4 วัน แล้วพอมันนานป้าเจ้าของหอก็เอาไปทิ้ง พอมันหายไปอีกวันนึงมันมาอีกละ ร้านเดิมแก้วเหมือนรอบแรก (ต่อ),9 0
https://yellotalk.co/yell/67613450,วันนี้พี่มาปลุกตั้งแต่ตี5 สวดมนต์อุทิศส่วนกุศลไปให้ แล้วเราก็หลับต่อ แต่รู้สึกเพลียทั้งวันเลย ไม่มีจิตใจอ่านหนังสือ คิดถึงแต่พี่เค้า🥹,0 0
https://yellotalk.co/yell/67613452,ลงแรงค์มา นี่เล่นป่าแต่เล่นไม่ออก เข้าใจที่เพื่อนในทีมบ่น แต่ไม่มีตัวไหนยืนค้ำให้ได้เลย ทีมมันก็ccเยอะ จะล้วงก็ไม่ได้,2 0
https://yellotalk.co/yell/67613453,คุยกันมั้ย เหงาอ่ะ,8 0
https://yellotalk.co/yell/67613454,ความเง่นนี่มันเนาะ5555555555 กูสดแบบ งง แบบเออ อยากทำ ไปเรื่อยมาก,13 0
https://yellotalk.co/yell/67613455,หาคนเหงสfwbกันครับ,0 0
https://yellotalk.co/yell/67613456,เวลาหานัด ไม่มีที่ไหนรู้สึกปลอดภัยเท่าเยลเลยคับ ส่วนตัวผมนะ แต่ไม่เคยได้55555,0 0
https://yellotalk.co/yell/67613457,SOS ใครมีสรุปไซโคมั้ยคะ รส.ว่าที่ซื้อมาไม่ค่อยช่วยเท่าไหร่🥹🥹,2 0
https://yellotalk.co/yell/67613458,จบ แค่เค้าปัดมากุก้คิดภาพวันงานแต่งละ,1 0
https://yellotalk.co/yell/67613459,คนแก่มันอร่อย,7 0
https://yellotalk.co/yell/67613460,หานัดหลังมอ,3 0
https://yellotalk.co/yell/67613461,กูเริ่มกลัวผญในร้านเหล้าก็วันนี้ละ,31 0
https://yellotalk.co/yell/67613462,อีสัสกูรำคาญจะคุยเหี้ยไรกันนัก ไม่มีใครอยากฟังมึงคุยกันค่ะ คุยก็เสียงดังหัดเกรงใจคนอื่นบ้างได้ป่ะแกรร,2 0
https://yellotalk.co/yell/67613463,การุณยฆาตบ้านพ่อมึงอะใช้กับคนฆ่าตัวตาย เย้ดแม่ม มึงเข้าใจคำว่าการุณยฆาตจริงไหมหนิ,1 0
https://yellotalk.co/yell/67613464,เจ้บบบท้องเมนนน ฮทอๆๆไสเาำวสเากสแสพ,1 0
https://yellotalk.co/yell/67613465,มีคำถามนิดหน่อยค่ะ เวลาเน้ดกับทอมนอกจากเขาจะใช้นิ้วแล้วมีอย่างอื่นอีกไหมคะที่เขาทำกัน ถามไว้เป็นความรู้เฉยๆค่ะ,2 0
https://yellotalk.co/yell/67613466,ใครเคยยื่นคณะรัฐศาสตร์คะ อยากถามว่ารอบ1เด็กซิ่วยื่นได้มั้ย,1 0
https://yellotalk.co/yell/67613467,แจกจีหลักกันครับ,3 0
https://yellotalk.co/yell/67613468,คุยไอจีกันคับบบ,3 0
https://yellotalk.co/yell/67613469,ไม่ต้องอวด มันไม่ใช่เรื่องน่าอวดค่ะ 5555,9 -1
https://yellotalk.co/yell/67613470,นอนตะแคงละปวดฟันอย่าบอกนะว่า,4 0
https://yellotalk.co/yell/67613471,คนจัดตารางสอบจ-ศจะบ้าปะแต่กุจะบ้าแล้วตอนนี้ กรี้ดดดดด,1 5
https://yellotalk.co/yell/67613473,อีเหี้ยกูจะบ้ากับเหตุผลที่เพื่อนตีตัวออกห่างจากกูชิบหาย,4 0
https://yellotalk.co/yell/67613474,อยากมีแฟนเรียนทันตะ😔,0 0
https://yellotalk.co/yell/67613476,อิ้ง1หมู่722มีนัดสอบมั้ยคะะ,0 0
https://yellotalk.co/yell/67613477,สวัสดีค่ะ,9 0
https://yellotalk.co/yell/67613478,อิ้งบาร์ปีก่อนๆ คนเอฟเยอะไหมคะ,1 1
https://yellotalk.co/yell/67613479,วุฒิม.6กศน.เรียนต่อไรได้บ้างครับ มีแนะนำที่เรียนบ้างไหมครับ,5 0
https://yellotalk.co/yell/67613480,สเปคทุกคนเป็นแบบไหนเหรอคะ สเปคเราคือคนโสดค่ะ อิเหี้ย กุมันขวัญใจผัวชาวบ้านแท้ ไม่มีพวกโสดๆมาชอบกุบ้างเหรอ อุบาท มีเมียแล้วยังจะ 🤮,12 2
https://yellotalk.co/yell/67613482,อีนี่มันมีพิรุธนักนะ มันคุยกับคนอื่นแน่เลย,0 0
https://yellotalk.co/yell/67613483,มีร้านไหนครัวยังเปิดบ้างคะหิวกับแกล้ม,1 0
https://yellotalk.co/yell/67613484,If u wanna go then i will so lonely,4 0
https://yellotalk.co/yell/67613485,คอลอนสเป็นเพื่อนโหน่ยย🥺,0 0
https://yellotalk.co/yell/67613486,เธอขา มีร้านไผนกับแกล้มยังเปิดตอนนี้บ้าง,1 0
https://yellotalk.co/yell/67613487,เลิกกันไม่ถึงอาทิตย์ ลงคนใหมาและ 5566445555556666555,1 0
https://yellotalk.co/yell/67613488,#ญญ กุแค่อ่านการ์ตูนวายเฉยๆเพราะกุเบื่อไม่มีไรให้ทำ(แฟนไม่ค่อยมีเวลา) กุอ่านละกุติดแฟนมางอนกุเพราะกุชอบ ผช ในการ์ตูนจะบ้า งอนจริงจังมากบางทีกุก็เห้อ,11 0
https://yellotalk.co/yell/67613490,หาคอลปกติค้าบบ ขอวัยเรียนได้มั้ยพรีส,1 0
https://yellotalk.co/yell/67613491,มึงบางทีกุก้งงกับเพื้อนที่มอนะ ว่ามันต้องขนาดนั้นเลยหรอวะ คือจัวจริงหุ่นมันค่อนข้างอวบไปทางใหญ่ ผญ แต่เวลาลงไอจี มันจะรีทัชตัวเองผอมเพียวทุกรูป อันนี้,8 0
https://yellotalk.co/yell/67613492,ช่องคลอดเรามันขรุขระหรือแบบเรียบๆหรอคะ,4 0
https://yellotalk.co/yell/67613493,แกว่าเขาจะจริงจังป่ะวะ,29 0
https://yellotalk.co/yell/67613494,มีใครอยู่แถวลาดพร้าว 71 ไหมคะ ขอหล่อ ไม่อ้วน หมีน่ารัก ผิวขาวหุ่นดี,7 0
https://yellotalk.co/yell/67613495,อยากมีแฟนเป็นหมอฟัน,0 0
https://yellotalk.co/yell/67613496,หาร้านถุงยางตอนนี้,0 0
https://yellotalk.co/yell/67613498,มีใครรับคอลบ้างครับ,2 0
https://yellotalk.co/yell/67613499,หาคุยกับผญ แต่ขยันชอตฟีล น่าเบื่อ,1 0
https://yellotalk.co/yell/67613500,ใครที่ว่าโฮริเขียนมายฮีโร่ไม่ได้เรื่องนะ มึงแหกตาดูเกเกะ นั่นคือไม่ได้เรื่องของจริงแล้วมัวแต่ขาย queerbaiting เอาเงิน โฮรินั่นอัจฉริยะ ปัญหา ความสัมพันธ์ ฮีเก็บหมดเนอะ,16 2
https://yellotalk.co/yell/67613501,หาคนคอลครับ,3 0
https://yellotalk.co/yell/67613503,จะลากเก้าอี้ทำอะไรตอนนี้ก็เบาๆหน่อยเด้อ เสียงมันสะเทือน กุหลอนไปหมดละ มีเสียงทุก5นาที,1 0
https://yellotalk.co/yell/67613504,i wanna smoking cigarettes on the roof,0 0
https://yellotalk.co/yell/67613506,เมา หาคนเอา,1 0
https://yellotalk.co/yell/67613507,เหงาเกิน,3 0
https://yellotalk.co/yell/67613509,i wanna smoking cigarettes on the roof 🥺🤟🏻,0 0
https://yellotalk.co/yell/67613511,ดึกแล้ว ขอดูxีหน่อยได้ไหมครับ,2 0
https://yellotalk.co/yell/67613512,ไม่มีไฟอ่านหนังสือเลย😭😭,0 0
https://yellotalk.co/yell/67613513,ชอบหนุ่มวิศวะมีเกียร์,3 0
https://yellotalk.co/yell/67613514,การบินดีปะ,1 0
https://yellotalk.co/yell/67613515,หาคนคอลนอนค่ะ,4 0
https://yellotalk.co/yell/67613516,หุ่นหมีจะมีวาสนาตอกมั่งมั้ยหน่อ,14 0
https://yellotalk.co/yell/67613517,มึงว่าใช่ใช่ปะ,2 0
https://yellotalk.co/yell/67613519,ผมวิดวะ,17 0
https://yellotalk.co/yell/67613520,เขาคิดถึงเธอทุกวันเลย น้ำ,1 0
https://yellotalk.co/yell/67613521,ตามดราม่าแม่ล์ไม่ทันมันเกิดไรขึ้นหรอ,1 0
https://yellotalk.co/yell/67613522,ด่ากับผ฿้ชายอีกเเล้ว หมั่นใส่!!,1 0
https://yellotalk.co/yell/67613523,หาคนคอลระบายก่อนนอนค่พ,6 0
https://yellotalk.co/yell/67613524,หนุ่มฝรั่งนี่มันจะตรงปกกี่โมง ในรูปงั้นๆคอลกันทีกูแทบช็อค เขินบิดอายทุกที,9 0
https://yellotalk.co/yell/67613525,หาสาวsp,0 0
https://yellotalk.co/yell/67613526,ผัวกดไอดีให้ซูละนะ ดีใจด้วยยย เก่งมากมีผัวดีอะเนอะ เก่งที่สุด นักแข่งด้วย งุ้ย,8 0
https://yellotalk.co/yell/67613527,หาคนหารNetflix,2 0
https://yellotalk.co/yell/67613528,เอาบ้าง อยากมีแฟนเล่นกีตาร์ได้,0 0
https://yellotalk.co/yell/67613529,อยากลองกับสาว30+จังครับ ชอบรุ่นใหญ่,0 0
https://yellotalk.co/yell/67613531,ทำไมบอกว่าเรียนบัญชีเเล้วทุกคนดูตกใจ,6 0
https://yellotalk.co/yell/67613532,หาญคุยคับ,5 0
https://yellotalk.co/yell/67613533,ต้องเดินในห้องตัวเองยังงัย ให้เสียงดังลงมาห้องข้างล่าง  ใครสอนเดินกระทืบพื้น ตี2นะไม่ใช่บ่ายโมง,3 0
https://yellotalk.co/yell/67613534,ยิ่งดึกยิ่งนึกถึงไอหนุ่มเกมเม้อคนนั้นที่แชร์จอให้เราดูบ่อยๆค่ะ แต่อาทิตย์นี้แกหายไปเรยเหง๋าอะคัมแบคพลีส5467467448837474733,1 0
https://yellotalk.co/yell/67613535,โพส 20 cm ไปไหนแล้ว,0 0
https://yellotalk.co/yell/67613536,เพื่อนรักลักเหลี่ยมสุด555555,0 0
https://yellotalk.co/yell/67613537,สวัสดีค้าบ พ่อแม่พี่น้อง,3 0
https://yellotalk.co/yell/67613538,คุยไรดี ชอบคุยไรเครียดๆ,30 0
https://yellotalk.co/yell/67613540,ไม่เห็นจะรู้สึกว่าสำคัญกับเขาเลย,0 0
https://yellotalk.co/yell/67613541,มาโบใช้ทิ้ง มีขายมั้ยค้าาาาา,0 0
https://yellotalk.co/yell/67613542,ฝนตกมั้ยครับตอนนี้,2 0
https://yellotalk.co/yell/67613544,คิดถึงค้าบอ้วน,4 0
https://yellotalk.co/yell/67613545,ใครก็ได้เราขอยืมหน่อย15 ฿ 😢😢,3 0
https://yellotalk.co/yell/67613547,คอลนอนน หมีช,8 0
https://yellotalk.co/yell/67613551,กำลังจะบอกเลิกแฟนหลังจากที่เถียงกับความรู้สึกตัวเองมานาน,1 0
https://yellotalk.co/yell/67613552,ที่ถามเรื่อง 20cm ไปไหนแล้ว ลบทำไมอ่ะ,10 0
https://yellotalk.co/yell/67613553,เหงาๆๆๆๆ,2 0
https://yellotalk.co/yell/67613554,ไม่ได้เมาจีงๆค่าาาาา,177 0
https://yellotalk.co/yell/67613555,หาญรับงานคอลครับ,0 0
https://yellotalk.co/yell/67613556,นอนกันยัง ยังไม่นอนฮิวฮิ้ว~มา,3 1
https://yellotalk.co/yell/67613558,ปล่อย Labotte.bkk The Josiè white size 40 kaใส่ถ่ายรูปรอบเดียวไม่เกิน 3 ชม ปล่อยต่อ 650 ส่งฟรี❗️ต่อรองราคาได้( from 990 ) ka อปก ครบ ไม่มีตำหนิ✅✅✅ id : praew.0612,0 0
https://yellotalk.co/yell/67613559,อยากซื้อกินคับ,24 0
https://yellotalk.co/yell/67613560,บอบอดิว่ะ,0 0
https://yellotalk.co/yell/67613561,ไปคอนมาแล้วเอา Giveaway ไปแจก ตอนคนมารับแล้วบอกว่าของเราน่ารักมาก มันฟรินมาก😭😭😭😭,1 0
https://yellotalk.co/yell/67613562,มีนัด12:00แต่เขาบอกอยากให้มา11:30มาก่อนเวลา แต่อยากทราบว่ากุควรไปถึงนั่น11:30หรือต้องไปก่อนอีกเพื่อไม่ให้เลย11:30,6 0
https://yellotalk.co/yell/67613563,"แก๊สลูกโป่ง,แก๊สวิปครีม กล่อง120.- ลีน 150-.
(ส่งทั่วกำแพงแสน20฿ มีรอบส่ง) ส่งด่วน+20 สั้ง10กล่อง เหลือ115.-",2 0
https://yellotalk.co/yell/67613564,เจ้าเด็กติดพี่ขนาดนั้นเลยเหรอคะ,9 0
https://yellotalk.co/yell/67613567,QnA 🫠,29 0
https://yellotalk.co/yell/67613568,คุยกันมั้ยเหงามากกก,5 0
https://yellotalk.co/yell/67613569,หาonsงับบ หมีช หน้าตาโอเค,0 0
https://yellotalk.co/yell/67613570,ลั่นหุ่นค่ะ คนแรกพอ,13 0
https://yellotalk.co/yell/67613571,ยันหว่างเหงามากกก,0 0
https://yellotalk.co/yell/67613572,หาคนคอลคุยระบายก่อนนอนค่ะ,5 0
https://yellotalk.co/yell/67613574,ตอนนั้นที่เราทำไม่ดี เราขอโทษ เรากลับมาเริ่มกันใหม่ได้ไหม :(,2 0
https://yellotalk.co/yell/67613577,มีใครว่างคอลกับพี่วัยทำงานบ้างคะ 🥺,12 0
https://yellotalk.co/yell/67613579,อยากรู้นิยามคำว่าคนคุยอะ คือแค่คุยกันไม่กี่วันเท่ากับคนคุยยัง 5555 สำหรับเราแปลกทำความรู้จัก  จะใช้สถานะคนคุยกันคือตกลงยินยอมกันงี้,7 0
https://yellotalk.co/yell/67613580,คือเห็นกูเป็นไรอ่ะ คุยๆไปสักพักถามยืมเงินกูเฉยเลย งง,2 0
https://yellotalk.co/yell/67613581,กุชวนคุยไม่เก่ง เขาก็ชวนคุยไม่เก่ง จบ การสนทนานี้ใบ้แดก,3 0
https://yellotalk.co/yell/67613583,หาเพื่อนกดอาวีครับ  ถอดสมองเท่ห์เสมอไม่ซีๆ คอนต้น,7 0
https://yellotalk.co/yell/67613584,หาคนคอล หมี ญ อยากฟังเสียงก่อนนอน อยากมีคนเสียงหล่อกล่อมนอน,0 0
https://yellotalk.co/yell/67613585,เขาไม่คิดจะทักกันมาบ้างหรอ,1 0
https://yellotalk.co/yell/67613586,เมื่ิไหน่จะมูฟออนได้😭,0 0
https://yellotalk.co/yell/67613587,หาตอก ผมชายอ้วน,0 0
